OBJNAME,RA,DEC,Z,constellation
CGCG 123-015,150.68966666666662,21.679194444444445,2.861e-02,Leo
UGC 05413,150.87304166666664,13.103333333333333,2.770e-02,Leo
KUG 1000+336,150.95979166666666,33.40119444444444,1.735e-02,Leo Minor
SBS 1000+560,151.0658333333333,55.858916666666666,2.541e-02,Ursa Major
KUG 1000+452,151.0199583333333,45.03505555555555,2.345e-02,Ursa Major
IC 2535,151.132625,38.00602777777778,2.321e-02,Leo Minor
MRK 0714,151.03633333333332,6.510472222222222,4.179e-03,Leo
CGCG 240-003,151.19866666666664,46.71936111111111,2.417e-02,Ursa Major
CGCG 240-004,151.21675,46.69002777777777,2.368e-02,Ursa Major
KUG 1002+468,151.30991666666665,46.65091666666667,2.510e-02,Ursa Major
UGC 05430,151.2844583333333,44.51394444444445,2.632e-02,Ursa Major
CGCG 064-055,151.46329166666666,12.961305555555555,9.368e-03,Leo
CGCG 064-062,151.69329166666665,11.663555555555556,2.303e-02,Leo
KUG 1004+467,151.82912499999998,46.546388888888885,2.394e-02,Ursa Major
CGCG 093-049,151.81799999999998,18.38186111111111,2.232e-02,Leo
IC 0591,151.86537499999997,12.274500000000002,9.395e-03,Leo
IC 2542,151.96058333333332,34.315305555555554,2.038e-02,Leo Minor
ARK 232,151.91183333333333,17.100583333333336,2.662e-02,Leo
NGC 3126,152.0860833333333,31.862694444444447,1.714e-02,Leo Minor
IC 2544,152.12387499999997,33.34638888888889,2.904e-02,Leo Minor
CGCG 093-057,152.0819583333333,16.89811111111111,2.644e-02,Leo
CGCG 093-059,152.16691666666665,16.78638888888889,2.660e-02,Leo
IC 0594,152.1333333333333,-0.6668611111111111,2.138e-02,Sextans
UGC 05476,152.31020833333332,40.352000000000004,2.339e-02,Leo Minor
UGC 05481,152.46429166666667,30.320777777777778,2.106e-02,Leo Minor
CGCG 064-083,152.50104166666662,11.916555555555556,2.813e-02,Leo
IC 2551,152.66799999999998,24.41413888888889,2.121e-02,Leo
UGC 05487,152.61612499999995,2.2282222222222225,2.160e-02,Sextans
MRK 1247,152.66008333333332,16.685,1.700e-02,Leo
CGCG 240-016,152.7817083333333,46.91536111111111,2.466e-02,Ursa Major
CGCG 064-085,152.750375,9.84688888888889,2.781e-02,Leo
UGC 05492,152.9790833333333,59.721111111111114,2.531e-02,Ursa Major
UGC 05495,152.97216666666665,16.440166666666666,2.752e-02,Leo
UGC 05501,153.0489583333333,4.923388888888889,2.841e-02,Sextans
CGCG 211-016,153.17887499999998,39.37394444444445,2.272e-02,Leo Minor
CGCG 093-070,153.13379166666664,20.00102777777778,2.858e-02,Leo
NGC 3153,153.21041666666665,12.666666666666666,9.383e-03,Leo
UGC 05509,153.38516666666663,20.17538888888889,2.787e-02,Leo
NGC 3161,153.49666666666664,38.65713888888889,2.101e-02,Leo Minor
CGCG 093-074,153.45149999999998,18.12622222222222,1.199e-02,Leo
CGCG 093-075,153.50312499999995,14.499694444444444,2.988e-02,Leo
CGCG 313-008,153.73729166666664,64.36308333333332,2.292e-02,Ursa Major
UGC 05520,153.75175,65.13988888888889,1.106e-02,Ursa Major
NGC 3164,153.7975833333333,56.67208333333333,2.601e-02,Ursa Major
CGCG 064-093,153.6447083333333,11.866249999999999,2.932e-02,Leo
CGCG 211-032,153.7565,39.66352777777777,2.252e-02,Leo Minor
MCG +07-21-031,153.7449583333333,40.8635,2.363e-02,Leo Minor
CGCG 153-033,153.79545833333333,28.848277777777778,1.690e-02,Leo Minor
UGC 05529,153.76616666666666,21.174194444444446,2.073e-02,Leo
CGCG 266-031,153.92604166666663,55.66747222222222,2.438e-02,Ursa Major
CGCG 123-029,153.81604166666665,21.052944444444446,2.050e-02,Leo
UGC 05531,153.92854166666663,43.99252777777778,1.734e-02,Ursa Major
MRK 0139,153.95466666666667,43.78813888888889,1.720e-02,Ursa Major
CGCG 266-032,154.08483333333334,54.47977777777778,2.509e-02,Ursa Major
MCG +09-17-046,154.25329166666666,55.88008333333333,2.437e-02,Ursa Major
NGC 3177,154.14225,21.123055555555556,4.370e-03,Leo
CGCG 036-083,154.23404166666666,5.658388888888889,2.729e-02,Sextans
CGCG 064-101,154.30299999999997,13.192055555555555,1.745e-02,Leo
UGC 05552,154.3583333333333,17.097083333333334,2.765e-02,Leo
UGC 05553,154.52104166666663,60.34675,2.705e-02,Ursa Major
CGCG 123-039,154.62125,22.877555555555556,2.102e-02,Leo
UGC 05563,154.7025,38.46966666666667,2.230e-02,Leo Minor
KUG 1015+408,154.73179166666665,40.612944444444445,2.923e-02,Ursa Major
IC 2562,154.72708333333333,16.155527777777777,2.860e-02,Leo
CGCG 093-091,154.79037499999998,16.111805555555556,2.893e-02,Leo
CGCG 093-094,154.8809583333333,19.40475,2.817e-02,Leo
CGCG 124-002,154.8890833333333,20.62475,2.104e-02,Leo
UGC 05578,155.07616666666667,42.82180555555556,2.333e-02,Ursa Major
CGCG 065-001,155.040125,13.329666666666666,2.873e-02,Leo
NGC 3202,155.13224999999997,43.02161111111111,2.217e-02,Ursa Major
NGC 3205,155.20820833333332,42.972055555555556,2.329e-02,Ursa Major
MCG +10-15-067,155.30454166666664,57.00127777777778,9.797e-03,Ursa Major
NGC 3213,155.32229166666664,19.651777777777777,4.493e-03,Leo
UGC 05597,155.4690833333333,23.860833333333336,2.098e-02,Leo
CGCG 009-009,155.46495833333333,0.41011111111111115,2.134e-02,Sextans
UGC 05598,155.55837499999998,20.589416666666665,1.880e-02,Leo
NGC 3221,155.58325,21.569583333333334,1.371e-02,Leo
MCG +03-27-009,155.57166666666666,17.88186111111111,2.545e-02,Leo
UGC 05604,155.66970833333332,46.23869444444445,1.685e-02,Ursa Major
NGC 3222,155.64379166666666,19.887027777777778,1.863e-02,Leo
CGCG 124-018,155.671,20.85913888888889,2.459e-02,Leo
KUG 1021+450,156.00733333333332,44.841750000000005,2.943e-02,Ursa Major
UGC 05627,156.03620833333332,13.572916666666666,2.296e-02,Leo
IC 0607,156.03574999999998,16.74188888888889,1.858e-02,Leo
CGCG 009-019,156.03195833333334,0.14191666666666666,2.341e-02,Sextans
CGCG 124-019,156.133625,24.236972222222224,2.075e-02,Leo
CGCG 240-039,156.19412499999999,48.43980555555555,2.526e-02,Ursa Major
IC 2572,156.28033333333332,28.094805555555553,2.045e-02,Leo Minor
CGCG 065-027,156.2872083333333,13.601388888888888,1.860e-02,Leo
CGCG 094-044,156.3254583333333,20.01297222222222,2.892e-02,Leo
CGCG 037-031,156.32316666666665,4.9343055555555555,2.849e-02,Sextans
NGC 3237,156.43041666666664,39.646388888888886,2.343e-02,Ursa Major
CGCG 009-028,156.42554166666665,0.7630277777777777,2.161e-02,Sextans
UGC 05647,156.55724999999998,27.88533333333333,2.112e-02,Leo Minor
MCG +10-15-082,156.73791666666665,57.95436111111111,2.430e-02,Ursa Major
UGCA 211,156.75824999999998,56.27055555555555,2.788e-03,Ursa Major
MRK 0144,156.724875,44.00677777777778,2.756e-02,Ursa Major
UGC 05657,156.7158333333333,41.88861111111111,2.295e-02,Ursa Major
ARK 244,156.92304166666665,24.271555555555555,4.101e-03,Leo
IC 2577,157.00604166666665,32.763888888888886,2.169e-02,Leo Minor
CGCG 266-046,157.12249999999997,53.86647222222222,2.383e-02,Ursa Major
MCG +10-15-086,157.27154166666665,59.12013888888889,2.404e-02,Ursa Major
MCG +05-25-014,157.21679166666667,26.792972222222225,1.744e-02,Leo
CGCG 009-054,157.16920833333333,1.34825,2.223e-02,Sextans
UGC 05679,157.2198333333333,26.33647222222222,2.166e-02,Leo
CGCG 266-048,157.35037499999996,55.186749999999996,2.285e-02,Ursa Major
UGC 05680,157.35837499999997,60.29555555555555,2.330e-02,Ursa Major
UGC 05690,157.3722083333333,19.622805555555555,2.691e-02,Leo
UGC 05693,157.45699999999997,39.01258333333333,2.599e-02,Leo Minor
UGC 05698,157.54004166666667,44.122416666666666,2.904e-02,Ursa Major
CGCG 037-069,157.98541666666665,3.081666666666667,2.057e-02,Sextans
KUG 1029+434,158.20762499999998,43.17397222222222,2.913e-02,Ursa Major
CGCG 266-057,158.41879166666664,53.617111111111114,2.538e-02,Ursa Major
IC 0621,158.33766666666665,2.616138888888889,2.925e-02,Sextans
CGCG 212-023,158.46041666666667,40.29130555555555,2.933e-02,Ursa Major
UGC 05738,158.62424999999996,35.25677777777778,5.070e-03,Leo Minor
CGCG 094-092,158.73658333333333,15.476972222222223,2.054e-02,Leo
CGCG 124-041,158.92516666666666,26.125833333333333,4.653e-03,Leo
CGCG 124-043,158.96283333333332,21.079027777777778,2.301e-02,Leo
NGC 3294,159.06770833333331,37.32469444444445,5.206e-03,Leo Minor
CGCG 065-062,159.08162499999997,13.446111111111112,2.218e-02,Leo
IC 2591,159.16112499999997,35.05291666666666,2.261e-02,Leo Minor
CGCG 037-091,159.147125,3.2403055555555556,2.812e-02,Sextans
CGCG 212-031,159.38275,43.65380555555556,2.428e-02,Ursa Major
CGCG 065-070,159.33591666666666,13.278500000000001,2.353e-02,Leo
NGC 3304,159.40795833333334,37.45563888888889,2.314e-02,Leo Minor
UGC 05779,159.38808333333333,5.628611111111112,2.826e-02,Sextans
CGCG 241-002,159.52666666666664,44.84466666666667,2.372e-02,Ursa Major
UGC 05784,159.5295833333333,4.8943611111111105,2.199e-02,Sextans
CGCG 065-074,159.5333333333333,10.38086111111111,3.832e-03,Leo
UGC 05788,159.69487499999997,5.696916666666667,2.786e-02,Sextans
CGCG 037-102,159.7397083333333,7.932722222222223,2.723e-02,Leo
MCG +08-20-009,159.90824999999998,48.91913888888889,2.927e-02,Ursa Major
NGC 3326,159.88275,5.107611111111111,2.713e-02,Sextans
UGC 05808,160.13016666666664,12.294416666666667,2.644e-02,Leo
NGC 3332,160.1182083333333,9.182555555555554,1.946e-02,Leo
MCG +06-24-005,160.4105833333333,33.72313888888889,2.222e-02,Leo Minor
UGCA 216,160.55929166666664,47.76675,5.097e-03,Ursa Major
IC 0636,160.46079166666664,4.330777777777778,2.680e-02,Sextans
UGC 05825,160.54604166666664,23.746750000000002,1.161e-02,Leo Minor
CGCG 065-086,160.50154166666664,12.334916666666667,2.575e-03,Leo
CGCG 290-063,160.7104583333333,60.32922222222223,2.845e-02,Ursa Major
CGCG 154-040,160.6859583333333,26.84358333333333,2.020e-02,Leo Minor
CGCG 212-040,160.72370833333332,40.13886111111111,2.365e-02,Ursa Major
UGC 05836,160.80204166666667,21.657055555555555,2.516e-02,Leo
UGC 05839,160.873,39.68738888888888,2.349e-02,Ursa Major
CGCG 037-126,160.91262499999996,4.970472222222222,1.919e-02,Sextans
MCG +04-25-047,160.962875,21.46836111111111,2.498e-02,Leo
UGC 05845,161.01537499999998,43.90336111111111,2.504e-02,Ursa Major
UGC 05848,161.0964583333333,56.42144444444444,2.740e-03,Ursa Major
NGC 3356,161.0509583333333,6.7587777777777776,2.059e-02,Leo
MCG +09-18-017,161.1737083333333,52.69436111111111,2.526e-02,Ursa Major
CGCG 038-006,161.08862499999998,2.7932777777777775,2.190e-02,Sextans
CGCG 212-047,161.16970833333332,44.06613888888889,2.578e-02,Ursa Major
UGC 05856,161.20404166666663,38.181,2.570e-02,Leo Minor
UGC 05859,161.26166666666666,43.70472222222222,2.533e-02,Ursa Major
NGC 3362,161.2155,6.596722222222222,2.775e-02,Leo
UGC 05861,161.27658333333332,38.98386111111111,2.579e-02,Leo Minor
CGCG 125-004,161.38462499999997,24.150027777777776,2.043e-02,Leo Minor
CGCG 095-013,161.34345833333333,16.329722222222223,1.932e-02,Leo
UGC 05871,161.47608333333332,37.18427777777777,2.351e-02,Leo Minor
CGCG 010-006,161.44233333333332,1.9971944444444445,1.892e-02,Sextans
KUG 1043+376,161.56541666666666,37.340333333333334,2.469e-02,Leo Minor
UGC 05876,161.651875,52.14958333333333,2.184e-02,Ursa Major
UGC 05892,161.873125,7.251083333333334,2.693e-02,Leo
CGCG 212-055,161.98912499999997,43.15033333333333,2.524e-02,Ursa Major
CGCG 155-013,161.96925,26.250555555555554,2.213e-02,Leo Minor
UGC 05903,162.004375,28.24638888888889,2.113e-02,Leo Minor
IC 0642,162.033875,18.188694444444444,2.002e-02,Leo
MCG +09-18-031,162.147125,55.74497222222222,9.729e-03,Ursa Major
UGC 05910,162.11624999999998,38.397166666666664,2.550e-02,Leo Minor
UGC 05912,162.11370833333334,26.583805555555553,2.099e-02,Leo Minor
MRK 1440,162.22549999999998,23.035305555555556,2.439e-02,Leo Minor
UGC 05924,162.3005833333333,22.01597222222222,2.546e-02,Leo
UGC 05928,162.4464583333333,51.894194444444445,2.466e-02,Ursa Major
SBS 1047+522,162.55766666666665,51.94499999999999,2.496e-02,Ursa Major
CGCG 184-021,162.54391666666666,38.16461111111111,2.583e-02,Leo Minor
UGC 05936,162.530375,36.341833333333334,2.394e-02,Leo Minor
CGCG 038-025,162.57195833333333,3.512583333333333,2.202e-02,Sextans
CGCG 066-034,162.58925,8.747,1.963e-02,Leo
NGC 3398,162.8809583333333,55.390972222222224,9.663e-03,Ursa Major
NGC 3428,162.87295833333332,9.2795,2.676e-02,Leo
NGC 3410,162.97379166666664,51.0065,2.761e-02,Ursa Major
MCG +09-18-044,163.06149999999997,50.561138888888884,2.578e-02,Ursa Major
CGCG 095-051,162.96004166666665,18.74538888888889,2.944e-02,Leo
CGCG 095-049,162.95583333333332,16.000416666666666,2.251e-02,Leo
CGCG 291-008,163.10445833333333,59.68552777777777,2.772e-02,Ursa Major
CGCG 066-049,163.04070833333333,12.795333333333334,1.828e-02,Leo
IC 0653,163.02824999999999,-0.5607777777777778,1.847e-02,Leo
NGC 3439,163.10716666666664,8.557583333333334,2.060e-02,Leo
NGC 3441,163.12966666666665,7.224888888888889,2.178e-02,Leo
CGCG 010-041,163.20266666666666,0.034472222222222224,6.033e-03,Leo
UGC 06002,163.29191666666662,37.42466666666667,2.564e-02,Leo Minor
CGCG 155-032,163.31029166666664,26.886499999999998,2.093e-02,Leo Minor
UGC 06008,163.39924999999997,50.77325,2.617e-02,Ursa Major
CGCG 241-028,163.50204166666666,49.60525,2.215e-02,Ursa Major
UGC 06012,163.41054166666666,26.90986111111111,2.115e-02,Leo Minor
UGC 06018,163.52441666666664,20.644777777777776,4.340e-03,Leo
CGCG 038-044,163.51824999999997,6.725388888888889,2.654e-02,Leo
NGC 3435,163.70137499999998,61.28986111111111,1.728e-02,Ursa Major
CGCG 241-039,163.80891666666662,48.724333333333334,2.192e-02,Ursa Major
CGCG 066-062,163.726375,10.047277777777778,2.699e-02,Leo
UGC 06033,163.88799999999998,42.29994444444444,2.505e-02,Ursa Major
ARK 266,163.9042083333333,47.577333333333335,2.253e-02,Ursa Major
NGC 3462,163.83774999999997,7.696750000000001,2.149e-02,Leo
CGCG 038-051,163.9132083333333,2.39575,3.406e-03,Leo
MCG +09-18-058,163.99529166666665,53.83866666666667,2.932e-02,Ursa Major
UGC 06038,164.0400833333333,47.392472222222224,2.149e-02,Ursa Major
ARK 267,164.07520833333334,46.86538888888889,2.852e-02,Ursa Major
UGC 06047,164.27549999999997,37.24272222222222,2.630e-02,Ursa Major
CGCG 095-074,164.24716666666666,18.22508333333333,2.993e-02,Leo
CGCG 038-072,164.62824999999998,4.631,2.217e-02,Leo
NGC 3471,164.78754166666664,61.53069444444444,7.046e-03,Ursa Major
NGC 3478,164.86399999999998,46.12238888888889,2.217e-02,Ursa Major
UGC 06071,164.99812499999996,50.056638888888884,2.356e-02,Ursa Major
CGCG 241-055,164.99058333333332,46.07241666666667,2.114e-02,Ursa Major
UGC 06085,165.1478333333333,35.63111111111111,2.992e-02,Ursa Major
UGC 06089,165.21879166666665,38.104416666666665,2.958e-02,Ursa Major
CGCG 038-085,165.17399999999998,4.124888888888888,1.237e-02,Leo
UGC 06100,165.39166666666665,45.65394444444444,2.941e-02,Ursa Major
CGCG 267-033,165.408375,50.83222222222223,2.192e-02,Ursa Major
IC 2615,165.50949999999997,37.945249999999994,2.850e-02,Ursa Major
UGC 06106,165.54662499999998,45.889,2.180e-02,Ursa Major
UGC 06108,165.62574999999998,37.025305555555555,2.744e-02,Ursa Major
CGCG 267-035,165.66199999999998,51.17541666666666,2.142e-02,Ursa Major
CGCG 038-091,165.59154166666664,6.077249999999999,2.197e-02,Leo
NGC 3506,165.80404166666665,11.076666666666666,2.137e-02,Leo
UGC 06121,165.85529166666663,39.25508333333333,2.156e-02,Ursa Major
UGC 06122,165.88495833333332,11.118555555555556,2.136e-02,Leo
KUG 1100+441,165.93512499999997,43.85775,2.546e-02,Ursa Major
MCG +08-20-078,166.03199999999998,45.30244444444444,2.141e-02,Ursa Major
CGCG 010-066,165.95566666666664,-0.2101388888888889,2.121e-02,Leo
UGC 06129,166.07504166666664,50.03408333333333,2.395e-02,Ursa Major
UGC 06131,166.11695833333332,44.030944444444444,2.537e-02,Ursa Major
UGC 06136,166.15295833333332,45.98527777777778,2.501e-02,Ursa Major
NGC 3515,166.15516666666664,28.22797222222222,2.908e-02,Leo Minor
UGC 06141,166.16245833333332,5.200583333333333,2.339e-02,Leo
KUG 1102+333,166.21191666666664,33.06502777777777,2.724e-02,Leo Minor
UGC 06142,166.17462499999996,4.2973333333333334,2.511e-02,Leo
ARP 021,166.24366666666663,30.02736111111111,2.889e-02,Leo Minor
CGCG 038-116,166.24637499999997,4.291138888888889,2.542e-02,Leo
CGCG 038-117,166.280375,4.586361111111111,2.560e-02,Leo
CGCG 038-118,166.27141666666665,7.944388888888889,2.812e-02,Leo
CGCG 213-027,166.34124999999997,38.23383333333334,2.839e-02,Ursa Major
MCG +06-24-048,166.36874999999998,37.74461111111111,2.921e-02,Ursa Major
UGC 06152,166.52870833333333,29.932805555555557,2.978e-02,Leo Minor
UGC 06155,166.50979166666662,4.4293611111111115,2.139e-02,Leo
UGC 06156,166.63054166666663,48.651583333333335,2.448e-02,Ursa Major
CGCG 267-039,166.66029166666664,53.367111111111114,2.137e-02,Ursa Major
CGCG 241-078,166.65566666666666,46.038777777777774,2.501e-02,Ursa Major
SBS 1103+534,166.67695833333332,53.22302777777778,2.659e-02,Ursa Major
CGCG 241-079,166.70479166666667,45.96461111111111,2.490e-02,Ursa Major
UGC 06165,166.76733333333334,45.82211111111111,2.521e-02,Ursa Major
NGC 3526,166.7359583333333,7.173916666666667,4.733e-03,Leo
UGC 06173,166.8309583333333,23.483722222222223,2.201e-02,Leo
IC 0669,166.81904166666666,6.302472222222222,2.914e-02,Leo
UGC 06176,166.8528333333333,21.657083333333333,8.981e-03,Leo
CGCG 125-030,166.89904166666665,22.85227777777778,2.222e-02,Leo
UGC 06183,166.99591666666666,35.46325,2.873e-02,Ursa Major
CGCG 185-010,166.99816666666663,36.872305555555556,2.674e-02,Ursa Major
UGC 06186,167.0733333333333,53.824194444444444,2.112e-02,Ursa Major
CGCG 039-009,167.13174999999998,5.825472222222222,2.040e-02,Leo
NGC 3534,167.23191666666665,26.610500000000002,2.192e-02,Leo
MCG +09-18-092,167.29845833333331,53.36077777777778,2.680e-02,Ursa Major
ARK 279,167.17041666666663,0.39175000000000004,2.531e-02,Leo
MCG +10-16-070,167.5000833333333,59.215500000000006,2.421e-02,Ursa Major
UGC 06208,167.48554166666665,7.233472222222222,2.106e-02,Leo
CGCG 241-090,167.55683333333332,48.95141666666667,2.433e-02,Ursa Major
CGCG 039-030,167.5330833333333,7.286777777777778,2.068e-02,Leo
CGCG 011-015,167.6588333333333,0.8911388888888888,2.512e-02,Leo
CGCG 039-040,167.65604166666662,4.1913888888888895,2.896e-02,Leo
UGC 06216,167.68687499999996,4.846444444444444,1.935e-02,Leo
MCG +10-16-076,167.81220833333333,59.48975,2.417e-02,Ursa Major
UGC 06219,167.73829166666664,19.182750000000002,2.079e-02,Leo
UGC 06222,167.7687083333333,34.56977777777778,6.525e-03,Ursa Major
MCG +05-27-012,167.83008333333333,28.68080555555556,2.929e-02,Ursa Major
UGC 06232,167.85824999999997,43.90708333333333,2.129e-02,Ursa Major
NGC 3567,167.8278333333333,5.836305555555556,2.111e-02,Leo
KUG 1108+290,167.89724999999999,28.745194444444447,2.823e-02,Ursa Major
MCG +03-29-007,168.05116666666663,19.661194444444444,2.634e-02,Leo
CGCG 039-067,168.14945833333329,4.972972222222222,2.728e-02,Leo
KUG 1110+235A,168.17624999999995,23.307944444444445,2.294e-02,Leo
UGC 06246,168.2103333333333,23.256611111111113,2.120e-02,Leo
CGCG 156-025,168.23162499999995,28.39,2.117e-02,Ursa Major
MCG +10-16-082,168.3189583333333,59.01391666666667,1.756e-02,Ursa Major
CGCG 039-069,168.2829583333333,5.0728333333333335,2.705e-02,Leo
UGC 06252,168.3295,25.862750000000002,2.149e-02,Leo
CGCG 039-078,168.36566666666667,7.431472222222222,2.639e-02,Leo
UGC 06254,168.37512499999997,23.177,2.070e-02,Leo
KUG 1110+235,168.3779583333333,23.30488888888889,2.072e-02,Leo
UGC 06255,168.42070833333332,47.578361111111114,1.823e-02,Ursa Major
IC 2637,168.45729166666663,9.586305555555557,2.925e-02,Leo
UGC 06268,168.62174999999996,22.48988888888889,1.762e-02,Leo
CGCG 039-086,168.60124999999996,4.1603055555555555,2.362e-02,Leo
NGC 3596,168.77587499999998,14.787027777777778,3.979e-03,Leo
KUG 1112+236A,168.8630833333333,23.334555555555553,2.261e-02,Leo
NGC 3601,168.88875,5.1154166666666665,2.706e-02,Leo
CGCG 126-014,168.93099999999995,22.085444444444445,2.082e-02,Leo
UGC 06289,169.07208333333332,2.888861111111111,2.984e-02,Leo
SBS 1114+587,169.27295833333332,58.51675,5.269e-03,Ursa Major
CGCG 039-101,169.33545833333332,2.447166666666667,2.287e-02,Leo
MCG +09-19-031,169.471125,54.64688888888889,2.384e-02,Ursa Major
UGC 06308,169.41383333333332,27.089944444444445,2.688e-02,Leo
SBS 1115+551,169.53520833333332,54.84122222222222,6.324e-03,Ursa Major
UGC 06314 NOTES02,169.54825,30.395194444444446,2.631e-02,Ursa Major
KUG 1115+322B,169.54675,31.987861111111112,2.746e-02,Ursa Major
NGC 3612,169.56133333333332,26.620555555555555,2.783e-02,Leo
UGC 06325,169.61779166666665,25.323694444444445,2.517e-02,Leo
NGC 3618,169.6355833333333,23.46908333333333,2.267e-02,Leo
KUG 1116+236,169.70725,23.33088888888889,2.235e-02,Leo
CGCG 011-051,169.70645833333333,0.6192777777777778,2.539e-02,Leo
UGC 06331,169.78112499999997,3.231055555555556,2.026e-02,Leo
UGC 06332,169.81924999999998,20.813555555555556,2.075e-02,Leo
CGCG 039-119,169.85924999999997,3.2015833333333337,2.360e-02,Leo
UGC 06338,170.00266666666664,36.100861111111115,2.521e-02,Ursa Major
UGC 06340,169.9812083333333,-0.8796111111111111,2.464e-02,Leo
